id,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
24850,same as saree,solid,small border,white,daily,tassels and latkans,default,zari woven,floral,yes
24856,solid,zari,big border,default,daily,jacquard,zari woven,solid,solid,no
24857,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24858,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,ethnic motif,no
24865,solid,zari,big border,default,traditional,jacquard,zari woven,zari woven,ethnic motif,no
24874,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24877,default,default,small border,multicolor,party,default,same as saree,default,default,no
24884,same as saree,zari,small border,white,traditional,default,zari woven,zari woven,default,no
24902,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
24905,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
24955,same as border,zari,big border,green,party,tassels and latkans,default,woven design,checked,no
24958,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
24967,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
24968,same as border,solid,small border,multicolor,traditional,default,same as saree,default,default,no
24970,default,zari,small border,default,traditional,tassels and latkans,same as saree,zari woven,peacock,no
24971,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
24974,same as border,zari,big border,multicolor,party,tassels and latkans,default,printed,checked,no
24976,same as border,zari,big border,default,party,tassels and latkans,same as saree,woven design,checked,no
24986,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,ethnic motif,yes
24989,same as border,zari,big border,multicolor,party,tassels and latkans,zari woven,woven design,checked,no
24993,same as border,temple border,big border,yellow,party,jacquard,zari woven,solid,solid,yes
25000,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25005,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25020,same as border,zari,big border,navy blue,party,jacquard,default,solid,solid,no
25025,same as border,default,small border,default,party,default,same as saree,zari woven,peacock,no
25030,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25048,same as saree,zari,small border,cream,party,jacquard,same as saree,zari woven,peacock,no
25049,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25050,same as border,temple border,small border,default,daily,jacquard,zari woven,solid,solid,yes
25062,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,peacock,no
25075,default,temple border,small border,multicolor,traditional,default,same as saree,default,default,no
25077,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25081,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25099,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,peacock,no
25108,same as saree,temple border,small border,white,party,jacquard,woven design,zari woven,peacock,no
25117,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
25134,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25145,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25166,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25167,same as border,zari,small border,default,traditional,jacquard,same as saree,zari woven,ethnic motif,no
25168,same as border,zari,small border,default,traditional,default,zari woven,zari woven,ethnic motif,no
25170,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
25174,same as border,zari,big border,default,daily,jacquard,zari woven,solid,solid,no
25185,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25190,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,yes
25219,same as border,zari,big border,default,daily,jacquard,default,solid,solid,no
25233,solid,zari,big border,default,party,jacquard,zari woven,solid,solid,no
25237,default,no border,no border,default,party,jacquard,same as saree,zari woven,default,no
25241,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
25244,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25248,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
25252,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,elephant,yes
25256,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25261,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,ethnic motif,no
25265,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25269,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25271,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
25281,same as border,woven design,big border,multicolor,traditional,tassels and latkans,same as saree,zari woven,ethnic motif,no
25284,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25290,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25300,solid,zari,big border,green,traditional,tassels and latkans,same as saree,zari woven,elephant,no
25321,same as saree,solid,big border,white,traditional,jacquard,same as saree,zari woven,default,no
25326,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
25344,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,peacock,no
25346,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25368,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25397,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,floral,no
25416,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,elephant,yes
25421,same as saree,woven design,small border,pink,wedding,default,same as saree,zari woven,ethnic motif,no
25425,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,yes
25431,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,default,no
25434,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25436,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25437,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,default,no
25447,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25451,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25453,same as saree,temple border,big border,yellow,daily,jacquard,zari woven,solid,solid,no
25456,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25459,same as saree,solid,small border,white,traditional,default,same as saree,zari woven,default,no
25480,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
25516,solid,zari,big border,default,party,jacquard,zari woven,solid,solid,no
25518,same as border,zari,big border,multicolor,daily,tassels and latkans,zari woven,printed,checked,no
25522,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,yes
25545,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
25549,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,yes
25558,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
25562,default,zari,big border,cream,party,jacquard,default,printed,default,no
25563,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,yes
25568,same as saree,zari,no border,default,traditional,default,same as saree,default,floral,no
25570,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,yes
25572,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
25577,same as saree,woven design,big border,green,party,default,same as saree,zari woven,default,no
